program,site_id,role,gate_index,qubits,depth,paired_with,variants,signatures,ancillas,sources,equivalence
qt_add16,g00007,and,7,20 36 7,8,g00108,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00011,and,11,19 35 8,12,g00104,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00015,and,15,18 34 9,16,g00100,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00019,and,19,17 33 10,20,g00096,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00023,and,23,30 46 11,24,g00092,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00027,and,27,29 45 12,28,g00088,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00031,and,31,28 44 13,32,g00084,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00035,and,35,27 43 14,36,g00080,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00039,and,39,26 42 2,40,g00076,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00043,and,43,25 41 3,44,g00072,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00047,and,47,24 40 4,48,g00068,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00051,and,51,23 39 5,52,g00064,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00055,and,55,16 32 6,56,g00060,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_add16,g00060,and_uncompute,60,16 32 6,60,g00055,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00064,and_uncompute,64,23 39 5,63,g00051,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00068,and_uncompute,68,24 40 4,66,g00047,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00072,and_uncompute,72,25 41 3,69,g00043,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00076,and_uncompute,76,26 42 2,72,g00039,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00080,and_uncompute,80,27 43 14,75,g00035,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00084,and_uncompute,84,28 44 13,78,g00031,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00088,and_uncompute,88,29 45 12,81,g00027,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00092,and_uncompute,92,30 46 11,84,g00023,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00096,and_uncompute,96,17 33 10,87,g00019,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00100,and_uncompute,100,18 34 9,90,g00015,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00104,and_uncompute,104,19 35 8,93,g00011,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00108,and_uncompute,108,20 36 7,96,g00007,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00112,and_uncompute,112,21 37 1,99,g00003,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_add16,g00114,and_uncompute,114,22 38 0,101,g00000,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
qt_sub8,g00008,and,8,14 22 0,2,g00070,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_sub8,g00011,and,11,13 21 1,5,g00066,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_sub8,g00015,and,15,12 20 2,9,g00060,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_sub8,g00019,and,19,11 19 3,13,g00054,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_sub8,g00023,and,23,10 18 4,17,g00048,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_sub8,g00027,and,27,9 17 5,21,g00042,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_sub8,g00031,and,31,8 16 6,25,g00036,ccz t4,ccz:CCZ=1 t4:T=4,1 1,"Toffoli is a CCZ up to Cliffords; one CCZ state (Gidney & Fowler 2019) | Gidney 2018 temporary AND: 4 T to compute, 0 to uncompute","Toffoli = CCZ up to Clifford conjugation; 7-T forms are exact Clifford+T decompositions; 4-T form is exact given one clean ancilla and feed-forward; compute half of a temporary AND, uncompute is free"
qt_sub8,g00036,and_uncompute,36,8 16 6,29,g00031,uncompute_and_meas,uncompute_and_meas:clifford,0,"Gidney 2018: measurement-based uncomputation of a temporary AND, no magic states; legal because the paired compute writes a fresh ancilla and no control is written in between",Erasing the ancilla that holds the AND reproduces the second Toffoli exactly because both controls are unchanged since the compute
